Tipo de atividade,Data,Favorito,Título,Distância,Calorias,Tempo,FC Média,FC máxima,Training Effect Aeróbico,Ritmo médio,Melhor ritmo,Subida total,Descida total,Comprimento médio da passada,Proporção de média vertical,Oscilação vertical média,Training Stress Score®,Granularidade,Fluxo,Total de braçadas,Média de Swolf,Taxa média de braçadas,Tempo de mergulho,Temp mínima,Intervalo de superfície,Descompressão,Tempo da melhor volta,Número de voltas,Temp máxima,Tempo em movimento,Duração
Natação em piscina,2018-02-22 12:47:09,false,"Natação","2,575","419","01:01:46","--","--","--","1:43","1:27","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1137","37","26","0:00","0.0","0:00","Não","00:00.00","17","0.0","00:44:13","01:08:41"
Natação em piscina,2018-02-21 12:27:21,false,"Natação","2,075","358","01:33:32","--","--","--","1:59","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","951","41","23","0:00","0.0","0:00","Não","00:00.00","34","0.0","00:41:14","01:45:03"
Natação em piscina,2018-02-20 12:13:33,false,"Natação","1,450","241","01:37:03","--","--","--","1:53","0:46","--","--","0.00","0.0","0.0","0.0","0.0","0.0","590","38","22","0:00","0.0","0:00","Não","00:00.00","29","0.0","00:27:12","01:42:50"
Natação em piscina,2018-02-19 12:07:05,false,"Natação","2,050","377","01:28:27","--","--","--","1:44","0:52","--","--","0.00","0.0","0.0","0.0","0.0","0.0","817","36","23","0:00","0.0","0:00","Não","00:00.00","13","0.0","00:35:36","05:49:27"
Natação em piscina,2018-02-16 12:14:05,false,"Natação","3,100","514","01:20:43","--","--","--","1:42","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1293","36","25","0:00","0.0","0:00","Não","00:00.00","22","0.0","00:52:40","01:29:30"
Natação em piscina,2018-02-14 12:27:32,false,"Natação","3,275","577","01:12:17","--","--","--","1:31","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1238","32","25","0:00","0.0","0:00","Não","00:00.00","19","0.0","00:49:54","01:14:26"
Natação em piscina,2018-02-13 17:43:39,false,"Natação","2,200","391","00:50:12","--","--","--","1:53","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","890","38","21","0:00","0.0","0:00","Não","00:00.00","34","0.0","00:41:34","00:55:51"
Natação em piscina,2018-02-12 17:40:14,false,"Natação","3,200","531","01:09:58","--","--","--","1:32","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1356","34","28","0:00","0.0","0:00","Não","00:00.00","75","0.0","00:48:53","01:17:32"
Natação em piscina,2018-02-09 06:10:55,false,"Natação","1,100","176","01:21:38","--","--","--","1:50","1:35","--","--","0.00","0.0","0.0","0.0","0.0","0.0","470","38","23","0:00","0.0","0:00","Não","00:00.00","17","0.0","00:20:09","01:24:01"
Natação em piscina,2018-02-07 06:10:13,false,"Natação","3,375","593","01:18:58","--","--","--","1:36","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1389","34","26","0:00","0.0","0:00","Não","00:00.00","32","0.0","00:53:48","01:25:04"
Natação em piscina,2018-02-06 16:27:38,false,"Natação","2,725","446","00:51:47","--","--","--","1:38","0:51","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1121","35","25","0:00","0.0","0:00","Não","00:00.00","37","0.0","00:44:29","00:56:30"
Natação em piscina,2018-02-05 13:23:34,false,"Natação","--","--","00:00:02.1","--","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","0:00","0.0","0:00","Não","00:00.00","2","0.0","00:00:00","06:20:43"
Natação em piscina,2018-02-05 12:12:37,false,"Natação","3,300","535","01:06:46","--","--","--","1:35","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1344","34","26","0:00","0.0","0:00","Não","00:00.00","20","0.0","00:52:29","01:10:37"
Natação em piscina,2018-02-02 12:16:56,false,"Natação","1,750","302","01:12:54","--","--","--","1:34","1:13","--","--","0.00","0.0","0.0","0.0","0.0","0.0","666","33","24","0:00","0.0","0:00","Não","00:00.00","40","0.0","00:27:31","04:45:52"
Natação em piscina,2018-02-01 12:19:34,false,"Natação","2,025","328","00:58:06","--","--","--","1:36","1:09","--","--","0.00","0.0","0.0","0.0","0.0","0.0","792","34","24","0:00","0.0","0:00","Não","00:00.00","38","0.0","00:32:28","00:59:14"
Natação em piscina,2018-01-31 06:10:45,false,"Natação","2,975","532","01:25:28","--","--","--","1:26","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1212","32","28","0:00","0.0","0:00","Não","00:00.00","39","0.0","00:42:45","01:45:06"
Natação em piscina,2018-01-30 12:09:07,false,"Natação","500","80","01:04:46","--","--","--","1:42","1:23","--","--","0.00","0.0","0.0","0.0","0.0","0.0","216","36","26","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:08:28.0","01:05:22"
Natação em piscina,2018-01-29 12:09:49,false,"Natação","3,375","562","01:42:35","--","--","--","1:48","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1441","38","24","0:00","0.0","0:00","Não","00:00.00","40","0.0","01:00:35","01:48:07"
Natação em piscina,2018-01-26 12:12:47,false,"Natação","1,850","314","01:25:16","--","--","--","1:43","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","783","36","25","0:00","0.0","0:00","Não","00:00.00","63","0.0","00:31:40","01:33:27"
Natação em piscina,2018-01-25 12:08:15,false,"Natação","2,450","417","00:57:02","--","--","--","1:41","0:56","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1023","36","25","0:00","0.0","0:00","Não","00:00.00","26","0.0","00:41:19","01:10:12"
Natação em piscina,2018-01-24 06:06:45,false,"Natação","2,750","508","01:20:38","--","--","--","1:32","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1183","34","28","0:00","0.0","0:00","Não","00:00.00","54","0.0","00:42:09","01:51:16"
Natação em piscina,2018-01-23 12:19:31,false,"Natação","2,825","454","01:01:33","--","--","--","1:36","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1232","35","27","0:00","0.0","0:00","Não","00:00.00","22","0.0","00:45:12","04:00:56"
Natação em piscina,2018-01-22 12:15:37,false,"Natação","3,325","588","01:14:02","--","--","--","1:38","0:59","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1454","36","27","0:00","0.0","0:00","Não","00:00.00","28","0.0","00:54:30","05:54:35"
Natação em piscina,2018-01-20 10:12:40,false,"Natação de curta distância","2,000","324","00:33:21","--","--","--","1:34","1:09","--","--","0.00","0.0","0.0","0.0","0.0","0.0","742","33","24","0:00","0.0","0:00","Não","00:00.00","8","0.0","00:31:22","00:34:36"
Natação em piscina,2018-01-18 06:39:53,false,"Natação de curta distância","2,225","351","00:41:32","--","--","--","1:33","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","829","34","26","0:00","0.0","0:00","Não","00:00.00","28","0.0","00:34:30","00:43:13"
Natação em alto mar,2018-01-13 10:28:36,false,"Pucón Natação de longa distância","1,661","287","00:30:01","--","--","--","1:48","1:00","--","193","0.00","0.0","0.0","0.0","0.0","0.0","1013","42","33","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:29:14","00:34:23"
Natação em alto mar,2018-01-12 17:01:14,false,"Pucón Natação de longa distância","1,679","290","00:30:01","--","--","--","1:47","0:22","--","194","0.00","0.0","0.0","0.0","0.0","0.0","890","40","29","0:00","0.0","0:00","Não","00:00.00","8","0.0","00:28:42","00:31:23"
Natação em piscina,2018-01-10 12:05:34,false,"Natação de curta distância","2,275","389","01:01:53","--","--","--","1:45","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","922","36","23","0:00","0.0","0:00","Não","00:00.00","19","0.0","00:39:57","01:06:47"
Natação em piscina,2018-01-08 12:11:15,false,"Natação de curta distância","2,800","523","01:28:49","--","--","--","1:50","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1160","38","23","0:00","0.0","0:00","Não","00:00.00","15","0.0","00:51:10","01:41:43"
Natação em piscina,2018-01-04 12:08:28,false,"Natação de curta distância","750","96","01:11:00","--","--","--","3:00","1:39","--","--","0.00","0.0","0.0","0.0","0.0","0.0","268","38","25","0:00","0.0","0:00","Não","00:00.00","21","0.0","00:22:29","01:11:27"
Natação em piscina,2018-01-03 12:10:51,false,"Natação de curta distância","2,625","456","00:53:22","--","--","--","1:43","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","996","35","22","0:00","0.0","0:00","Não","00:00.00","7","0.0","00:45:13","00:54:23"
Natação em piscina,2018-01-02 17:24:12,false,"Natação de curta distância","3,400","553","01:04:14","--","--","--","1:39","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1432","35","25","0:00","0.0","0:00","Não","00:00.00","38","0.0","00:56:18","01:05:02"
Natação em piscina,2017-12-29 10:28:34,false,"Natação de curta distância","3,075","476","01:17:38","--","--","--","1:28","0:49","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1066","33","26","0:00","0.0","0:00","Não","00:00.00","53","0.0","00:45:11","01:22:21"
Natação em piscina,2017-12-28 11:20:11,false,"Natação de curta distância","2,200","357","01:11:35","--","--","--","1:39","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","970","36","27","0:00","0.0","0:00","Não","00:00.00","41","0.0","00:36:27","01:13:58"
Natação em piscina,2017-12-27 15:40:31,false,"Natação de curta distância","2,300","370","00:46:48","--","--","--","1:41","1:27","--","--","0.00","0.0","0.0","0.0","0.0","0.0","975","36","25","0:00","0.0","0:00","Não","00:00.00","18","0.0","00:38:41","00:48:21"
Natação em piscina,2017-12-23 09:09:11,false,"Natação de curta distância","2,500","400","00:46:57","--","--","--","1:42","1:16","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1033","36","24","0:00","0.0","0:00","Não","00:00.00","18","0.0","00:42:32","00:47:52"
Natação em piscina,2017-12-20 12:17:52,false,"Natação de curta distância","3,350","574","01:06:08","--","--","--","1:34","1:08","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1380","34","26","0:00","0.0","0:00","Não","00:00.00","26","0.0","00:52:35","07:09:48"
Natação em piscina,2017-12-19 12:04:01,false,"Natação de curta distância","3,350","572","01:07:21","--","--","--","1:39","0:54","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1317","35","24","0:00","0.0","0:00","Não","00:00.00","16","0.0","00:55:33","01:10:41"
Natação em piscina,2017-12-15 12:10:28,false,"Natação de curta distância","550","88","01:10:28","--","--","--","1:47","1:33","--","--","0.00","0.0","0.0","0.0","0.0","0.0","226","37","23","0:00","0.0","0:00","Não","00:00.00","56","0.0","00:09:46.0","01:47:21"
Natação em piscina,2017-12-14 12:11:48,false,"Natação de curta distância","1,325","228","01:08:25","--","--","--","1:53","1:33","--","--","0.00","0.0","0.0","0.0","0.0","0.0","577","39","23","0:00","0.0","0:00","Não","00:00.00","28","0.0","00:24:55","01:18:42"
Natação em piscina,2017-12-13 12:22:02,false,"Natação de curta distância","1,950","399","00:51:17","--","--","--","1:47","0:40","--","--","0.00","0.0","0.0","0.0","0.0","0.0","779","37","22","0:00","0.0","0:00","Não","00:00.00","10","0.0","00:34:55","01:07:25"
Natação em alto mar,2017-12-01 06:46:20,false,"PUNTA MOGOTES Natação de longa distância","1,768","369","00:33:53","--","--","--","1:55","0:16","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1162","--","36","0:00","0.0","0:00","Não","00:00.00","1","0.0","00:31:18","00:38:44"
Natação em piscina,2017-11-27 11:40:21,false,"Natação de curta distância","2,650","491","00:51:43","--","--","--","1:33","1:00","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1149","34","22","0:00","0.0","0:00","Não","00:00.00","25","0.0","00:00:00","00:53:01"
Natação em piscina,2017-11-24 06:09:40,false,"Natação de curta distância","3,000","558","00:57:24","--","--","--","1:32","0:57","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1308","34","23","0:00","0.0","0:00","Não","00:00.00","23","0.0","00:00:00","01:04:04"
Natação em piscina,2017-11-23 13:03:28,false,"Campinas Natação de curta distância","2,900","530","00:53:20","--","--","--","1:29","0:43","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1140","33","21","0:00","0.0","0:00","Não","00:00.00","71","0.0","00:00:00","00:53:22"
Natação em piscina,2017-11-20 18:00:25,false,"Natação de curta distância","2,100","420","00:50:46","--","--","--","1:44","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","888","37","17","0:00","0.0","0:00","Não","00:00.00","18","0.0","00:00:00","00:50:46"
Natação em piscina,2017-11-16 12:13:16,false,"Natação de curta distância","4,025","737","01:14:28","--","--","--","1:38","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1656","35","22","0:00","0.0","0:00","Não","00:00.00","43","0.0","00:00:00","01:14:52"
Natação em piscina,2017-11-09 09:56:05,false,"Natação de curta distância","3,300","614","00:58:25","--","--","--","1:35","0:50","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1431","35","24","0:00","0.0","0:00","Não","00:00.00","24","0.0","00:00:00","00:58:25"
Natação em piscina,2017-11-07 11:07:30,false,"Natação de curta distância","2,500","490","00:50:30","--","--","--","1:37","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1070","35","21","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:50:30"
Natação em piscina,2017-11-02 17:01:16,false,"Natação de curta distância","150","28","00:20:02","--","--","--","13:14","1:07","--","--","0.00","0.0","0.0","0.0","0.0","0.0","467","276","23","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:38:07"
Natação em piscina,2017-10-30 09:32:17,false,"Campinas Natação de curta distância","3,175","599","01:01:53","--","--","--","1:28","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1299","32","21","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","01:01:53"
Natação em piscina,2017-10-27 10:33:27,false,"Natação de curta distância","2,500","459","00:46:20","--","--","--","1:36","1:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1086","35","23","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:46:27"
Natação em piscina,2017-10-26 15:12:15,false,"Natação de curta distância","2,875","539","01:11:39","--","--","--","1:37","0:41","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1174","34","16","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","01:11:39"
Natação em piscina,2017-10-25 11:29:38,false,"Natação de curta distância","2,500","459","00:45:02","--","--","--","1:33","1:17","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1046","34","23","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:45:02"
Natação em piscina,2017-10-24 18:05:04,false,"Natação de curta distância","2,450","474","00:47:34","--","--","--","1:35","1:11","--","--","0.00","0.0","0.0","0.0","0.0","0.0","990","34","21","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:47:34"
Natação em piscina,2017-10-19 07:23:37,false,"Campinas Natação de curta distância","2,625","596","01:10:33","--","--","--","1:33","0:53","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1058","34","15","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","01:10:33"
Natação em piscina,2017-10-18 14:29:56,false,"Natação de curta distância","2,650","490","00:45:50","--","--","--","1:34","0:48","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1130","34","25","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:45:50"
Natação em piscina,2017-10-17 10:37:55,false,"Campinas Natação de curta distância","2,525","471","00:45:09","--","--","--","1:34","0:45","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1105","35","24","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:45:09"
Natação em piscina,2017-10-13 14:43:06,false,"Natação de curta distância","3,000","554","00:54:22","--","--","--","1:36","1:03","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1296","35","24","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:54:22"
Natação em piscina,2017-10-12 11:15:19,false,"Natação de curta distância","2,500","459","00:48:34","--","--","--","1:41","1:20","--","--","0.00","0.0","0.0","0.0","0.0","0.0","1112","36","23","0:00","0.0","0:00","Não","00:00.00","--","0.0","00:00:00","00:48:34"
